"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"SRR13060189",39772,"Extrapolation",1,22.5887116897247,22.1494138229737,23.0280095564756,1,0.999991813491253,1
"SRR13060189",40877,"Extrapolation",1,22.5894958754782,22.1501807042322,23.0288110467241,1,0.9999926296115,1
"SRR13060189",41982,"Extrapolation",1,22.5902395275717,22.1509079231372,23.0295711320062,1,0.999993364324589,1
"SRR13060189",1,"Rarefaction",2,1,1,1,0.0673451534514059,0.0660421447481537,0.0686481621546581
"SRR13060189",1167,"Rarefaction",2,14.6747323174461,14.39417734235,14.9552872925423,0.990014840897055,0.989523875123114,0.990505806670997
"SRR13060189",2333,"Rarefaction",2,14.7612544793264,14.4772577884351,15.0452511702177,0.996677381974737,0.996408357400597,0.996946406548877
"SRR13060189",3499,"Rarefaction",2,14.7903390204789,14.5051806784618,15.075497362496,0.998529150286084,0.998333907545641,0.998724393026526
"SRR13060189",4665,"Rarefaction",2,14.8049274426735,14.5191855385768,15.0906693467703,0.99923115109692,0.999072952345002,0.999389349848837
"SRR13060189",5831,"Rarefaction",2,14.8136953207825,14.5276023993231,15.099788242242,0.999546492121299,0.999417924244009,0.999675059998589
"SRR13060189",6997,"Rarefaction",2,14.8195467629296,14.5332194621495,15.1058740637096,0.999707106911328,0.999602383858295,0.999811829964361
"SRR13060189",8163,"Rarefaction",2,14.8237294004772,14.5372345054507,15.1102242955038,0.999797552345912,0.999710675671219,0.999884429020606
"SRR13060189",9329,"Rarefaction",2,14.8268680405561,14.5402473510386,15.1134887300736,0.999852875698247,0.999778659800899,0.999927091595595
"SRR13060189",10495,"Rarefaction",2,14.829310190542,14.5425916022592,15.1160287788248,0.9998892343593,0.999823702232457,0.999954766486142
"SRR13060189",11661,"Rarefaction",2,14.8312645317926,14.5444675875476,15.1180614760375,0.999914746671072,0.999855016727177,0.999974476614968
"SRR13060189",12827,"Rarefaction",2,14.8328639491523,14.5460028710413,15.1197250272634,0.999933752399523,0.99987778784971,0.999989716949336
"SRR13060189",13993,"Rarefaction",2,14.8341970795559,14.5472825397441,15.1211116193676,0.999948664712629,0.99989504703453,1
"SRR13060189",15159,"Rarefaction",2,14.8353253136592,14.5483655250816,15.1222851022367,0.999960858501082,0.999908603261241,1
"SRR13060189",16325,"Rarefaction",2,14.8362925179789,14.5492939360277,15.1232910999301,0.999971131387733,0.999919536164893,1
"SRR13060189",17491,"Rarefaction",2,14.837130871112,14.5500986617264,15.1241630804977,0.99997995411456,0.999928478240439,1
"SRR13060189",18657,"Rarefaction",2,14.8378645134505,14.550802875101,15.1249261518001,0.999987608005561,0.999935786157169,1
"SRR13060189",19823,"Rarefaction",2,14.8385119095146,14.551424300588,15.1255995184411,0.999994258994565,0.999941642953519,1
"SRR13060189",20990,"Rarefaction",2,14.8390878896979,14.5519771740854,15.1261986053103,1,0.99994611386937,1
"SRR13060189",20991,"Observed",2,14.8390883558094,14.5519776214975,15.1261990901213,1,0.999949212650316,1
"SRR13060189",20992,"Extrapolation",2,14.8390888218765,14.5519780688669,15.126199574886,1,0.999949217956024,1
"SRR13060189",22096,"Extrapolation",2,14.8395776445261,14.5524472806118,15.1267080084403,1,0.999954700422137,1
"SRR13060189",23201,"Extrapolation",2,14.8400203540869,14.5528722286846,15.1271684794892,1,0.999959517088478,1
"SRR13060189",24306,"Extrapolation",2,14.8404228336227,14.5532585602823,15.1275871069631,1,0.999963764322802,1
"SRR13060189",25410,"Extrapolation",2,14.8407900103625,14.5536110050762,15.1279690156487,1,0.999967521097892,1
"SRR13060189",26515,"Extrapolation",2,14.8411269179812,14.5539343948809,15.1283194410815,1,0.999970861202625,1
"SRR13060189",27620,"Extrapolation",2,14.8414368816211,14.5542319215045,15.1286418417378,1,0.999973836249983,1
"SRR13060189",28725,"Extrapolation",2,14.8417230092457,14.5545065682726,15.1289394502188,1,0.999976492200745,1
"SRR13060189",29829,"Extrapolation",2,14.8419877176215,14.5547606550337,15.1292147802092,1,0.99997886566367,1
"SRR13060189",30934,"Extrapolation",2,14.8422337542624,14.5549968191007,15.1294706894241,1,0.999980993724128,1
"SRR13060189",32039,"Extrapolation",2,14.8424628270141,14.5552166998264,15.1297089542019,1,0.999982902224594,1
"SRR13060189",33144,"Extrapolation",2,14.8426766318641,14.5554219251741,15.129931338554,1,0.999984615453088,1
"SRR13060189",34248,"Extrapolation",2,14.8428764708368,14.5556137449477,15.130139196726,1,0.999986153226896,1
"SRR13060189",35353,"Extrapolation",2,14.8430639976505,14.5557937465264,15.1303342487746,1,0.99998753683143,1
"SRR13060189",36458,"Extrapolation",2,14.8432401613369,14.5559628408772,15.1305174817966,1,0.999988781101769,1
"SRR13060189",37563,"Extrapolation",2,14.8434059643423,14.556121990235,15.1306899384495,1,0.999989900460439,1
"SRR13060189",38667,"Extrapolation",2,14.8435621571303,14.5562719149614,15.1308523992992,1,0.999990906849604,1
"SRR13060189",39772,"Extrapolation",2,14.8437098113664,14.5564136437275,15.1310059790053,1,0.999991813491253,1
"SRR13060189",40877,"Extrapolation",2,14.8438494854341,14.5565477125188,15.1311512583493,1,0.9999926296115,1
"SRR13060189",41982,"Extrapolation",2,14.8439818092589,14.5566747259902,15.1312888925275,1,0.999993364324589,1
"SRR13060190",1,"Rarefaction",0,1,1,1,0.405709369137654,0.394062873893088,0.41735586438222
"SRR13060190",259,"Rarefaction",0,7.76682549379009,7.3921944232682,8.14145656431198,0.992639139271337,0.992201021735773,0.993077256806901
"SRR13060190",517,"Rarefaction",0,9.05302071397172,8.70899342075302,9.39704800719041,0.996792336141228,0.996362633941889,0.997222038340567
"SRR13060190",775,"Rarefaction",0,9.61480674537181,9.3694124552309,9.86020103551272,0.998621235866364,0.998202910947329,0.999039560785399
"SRR13060190",1033,"Rarefaction",0,9.851453596191,9.69143224727336,10.0114749451086,0.999435691802351,0.999130946018445,0.999740437586257
"SRR13060190",1291,"Rarefaction",0,9.94608723940992,9.84570983216457,10.0464646466553,0.999781695024795,0.999581664998008,0.999981725051581
"SRR13060190",1550,"Rarefaction",0,9.9818287364622,9.92018622191624,10.0434712510082,0.999921146540105,0.999795688489494,1
"SRR13060190",1808,"Rarefaction",0,9.99432929037091,9.95698479974532,10.0316737809965,0.999973471146929,0.999895885181738,1
"SRR13060190",2066,"Rarefaction",0,9.99839203164259,9.97625336476293,10.0205306985222,0.999991828191102,0.999944102709689,1
"SRR13060190",2324,"Rarefaction",0,9.99959377583087,9.98691083322985,10.0122767184319,0.999997735793147,0.999968641708655,1
"SRR13060190",2582,"Rarefaction",0,9.9999110035117,9.99300436839889,10.0068176386245,0.99999944928721,0.999982121970575,1
"SRR13060190",2840,"Rarefaction",0,9.99998372926357,9.99648125638907,10.0034862021381,0.999999886434124,0.999990013208457,1
"SRR13060190",3099,"Rarefaction",0,9.99999767422152,9.99839310685283,10.0016022415902,0.999999981287228,0.999994752002927,1
"SRR13060190",3357,"Rarefaction",0,9.99999975883523,9.99935765524904,10.0006418624214,0.999999997698273,0.999997499959457,1
"SRR13060190",3615,"Rarefaction",0,9.9999999845243,9.99979011521064,10.000209853838,0.999999999817224,0.999998982492784,1
"SRR13060190",3873,"Rarefaction",0,9.99999999953862,9.99995026943479,10.0000497296425,0.999999999992794,0.999999679240615,1
"SRR13060190",4131,"Rarefaction",0,9.99999999999778,9.99999345571265,10.0000065442829,0.999999999999922,0.99999993681346,1
"SRR13060190",4389,"Rarefaction",0,10.0000000000008,9.99999979550352,10.0000002044981,1,0.999999996067505,1
"SRR13060190",4648,"Rarefaction",0,10,10,10,1,1,1
"SRR13060190",4649,"Observed",0,10,10,10,1,1,1
"SRR13060190",4650,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",4894,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",5139,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",5383,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",5628,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",5873,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",6117,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",6362,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",6607,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",6851,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",7096,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",7340,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",7585,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",7830,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",8074,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",8319,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",8564,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",8808,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",9053,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",9298,"Extrapolation",0,10,10,10,1,1,1
"SRR13060190",1,"Rarefaction",1,1,1,1,0.405709369137654,0.394062873893088,0.41735586438222
"SRR13060190",259,"Rarefaction",1,3.24146633578302,3.1503799419411,3.33255272962494,0.992639139271337,0.992201021735773,0.993077256806901
"SRR13060190",517,"Rarefaction",1,3.27168578680466,3.17911058580827,3.36426098780104,0.996792336141228,0.996362633941889,0.997222038340567
"SRR13060190",775,"Rarefaction",1,3.28255457602675,3.18964737245445,3.37546177959905,0.998621235866364,0.998202910947329,0.999039560785399
"SRR13060190",1033,"Rarefaction",1,3.28794595184609,3.19493154992823,3.38096035376395,0.999435691802351,0.999130946018445,0.999740437586257
"SRR13060190",1291,"Rarefaction",1,3.29110069568571,3.19803507121949,3.38416632015193,0.999781695024795,0.999581664998008,0.999981725051581
"SRR13060190",1550,"Rarefaction",1,3.29316291997977,3.20006337827908,3.38626246168047,0.999921146540105,0.999795688489494,1
"SRR13060190",1808,"Rarefaction",1,3.29460531799485,3.20147957844443,3.38773105754527,0.999973471146929,0.999895885181738,1
"SRR13060190",2066,"Rarefaction",1,3.29567539525535,3.20252813465226,3.38882265585844,0.999991828191102,0.999944102709689,1
"SRR13060190",2324,"Rarefaction",1,3.29650172111601,3.20333645536808,3.38966698686393,0.999997735793147,0.999968641708655,1
"SRR13060190",2582,"Rarefaction",1,3.29715956292013,3.20397911464597,3.39034001119428,0.99999944928721,0.999982121970575,1
"SRR13060190",2840,"Rarefaction",1,3.29769592072874,3.20450258846497,3.39088925299251,0.999999886434124,0.999990013208457,1
"SRR13060190",3099,"Rarefaction",1,3.29814329086395,3.20493890966005,3.39134767206785,0.999999981287228,0.999994752002927,1
"SRR13060190",3357,"Rarefaction",1,3.29851947749275,3.20530562233747,3.39173333264802,0.999999997698273,0.999997499959457,1
"SRR13060190",3615,"Rarefaction",1,3.29884139376406,3.20561931649448,3.39206347103364,0.999999999817224,0.999998982492784,1
"SRR13060190",3873,"Rarefaction",1,3.29912000660545,3.20589073750366,3.39234927570724,0.999999999992794,0.999999679240615,1
"SRR13060190",4131,"Rarefaction",1,3.29936351068968,3.20612790349334,3.39259911788601,0.999999999999922,0.99999993681346,1
"SRR13060190",4389,"Rarefaction",1,3.29957815370058,3.20633692147195,3.3928193859292,1,0.999999996067505,1
"SRR13060190",4648,"Rarefaction",1,3.29976948018366,3.20652320513014,3.39301575523718,1,1,1
"SRR13060190",4649,"Observed",1,3.29977017727395,3.20652388379865,3.39301647074925,1,1,1
"SRR13060190",4650,"Extrapolation",1,3.29977087421326,3.20652456232002,3.3930171861065,1,1,1
"SRR13060190",4894,"Extrapolation",1,3.29993649367059,3.20668580068912,3.39318718665206,1,1,1
"SRR13060190",5139,"Extrapolation",1,3.30009421379491,3.20683934047706,3.39334908711277,1,1,1
"SRR13060190",5383,"Extrapolation",1,3.30024318746525,3.20698435788203,3.39350201704847,1,1,1
"SRR13060190",5628,"Extrapolation",1,3.30038505573475,3.20712245120213,3.39364766026737,1,1,1
"SRR13060190",5873,"Extrapolation",1,3.30051959136416,3.20725339998192,3.39378578274639,1,1,1
"SRR13060190",6117,"Extrapolation",1,3.30064666624816,3.20737708031656,3.39391625217977,1,1,1
"SRR13060190",6362,"Extrapolation",1,3.30076768020889,3.20749485533913,3.39404050507865,1,1,1
"SRR13060190",6607,"Extrapolation",1,3.30088243941073,3.20760653703069,3.39415834179076,1,1,1
"SRR13060190",6851,"Extrapolation",1,3.30099083457954,3.20771201971694,3.39426964944214,1,1,1
"SRR13060190",7096,"Extrapolation",1,3.30109405976684,3.20781246596694,3.39437565356673,1,1,1
"SRR13060190",7340,"Extrapolation",1,3.30119156054607,3.20790733684645,3.39447578424568,1,1,1
"SRR13060190",7585,"Extrapolation",1,3.30128441095912,3.20799767796729,3.39457114395095,1,1,1
"SRR13060190",7830,"Extrapolation",1,3.3013724622817,3.20808334510655,3.39466157945684,1,1,1
"SRR13060190",8074,"Extrapolation",1,3.30145563067101,3.20816425720506,3.39474700413695,1,1,1
"SRR13060190",8319,"Extrapolation",1,3.30153483228725,3.20824130602899,3.39482835854551,1,1,1
"SRR13060190",8564,"Extrapolation",1,3.30160994026826,3.20831436857557,3.39490551196096,1,1,1
"SRR13060190",8808,"Extrapolation",1,3.30168088309595,3.20838337571217,3.39497839047973,1,1,1
"SRR13060190",9053,"Extrapolation",1,3.30174844225708,3.20844908799538,3.39504779651877,1,1,1
"SRR13060190",9298,"Extrapolation",1,3.30181250953792,3.20851140052033,3.39511361855551,1,1,1
"SRR13060190",1,"Rarefaction",2,1,0.999999999999999,1,0.405709369137654,0.394062873893088,0.41735586438222
"SRR13060190",259,"Rarefaction",2,2.45095679831757,2.38115118100769,2.52076241562744,0.992639139271337,0.992201021735773,0.993077256806901
"SRR13060190",517,"Rarefaction",2,2.45785475007605,2.38751914163508,2.52819035851703,0.996792336141228,0.996362633941889,0.997222038340567
"SRR13060190",775,"Rarefaction",2,2.46016866528424,2.38965485022187,2.5306824803466,0.998621235866364,0.998202910947329,0.999039560785399
"SRR13060190",1033,"Rarefaction",2,2.46132837957182,2.39072516926775,2.53193158987588,0.999435691802351,0.999130946018445,0.999740437586257
"SRR13060190",1291,"Rarefaction",2,2.46202509280524,2.39136815159785,2.53268203401264,0.999781695024795,0.999581664998008,0.999981725051581
"SRR13060190",1550,"Rarefaction",2,2.4624914384357,2.39179852167894,2.53318435519246,0.999921146540105,0.999795688489494,1
"SRR13060190",1808,"Rarefaction",2,2.46282325375981,2.39210473436181,2.53354177315781,0.999973471146929,0.999895885181738,1
"SRR13060190",2066,"Rarefaction",2,2.46307225427362,2.39233451930928,2.53380998923795,0.999991828191102,0.999944102709689,1
"SRR13060190",2324,"Rarefaction",2,2.46326600378424,2.39251331532161,2.53401869224686,0.999997735793147,0.999968641708655,1
"SRR13060190",2582,"Rarefaction",2,2.46342105536354,2.3926563990222,2.53418571170488,0.99999944928721,0.999982121970575,1
"SRR13060190",2840,"Rarefaction",2,2.46354795011942,2.39277349851685,2.53432240172198,0.999999886434124,0.999990013208457,1
"SRR13060190",3099,"Rarefaction",2,2.46365409510604,2.39287144946986,2.53443674074221,0.999999981287228,0.999994752002927,1
"SRR13060190",3357,"Rarefaction",2,2.46374355346119,2.39295400159699,2.53453310532538,0.999999997698273,0.999997499959457,1
"SRR13060190",3615,"Rarefaction",2,2.46382024782683,2.3930247748687,2.53461572078496,0.999999999817224,0.999998982492784,1
"SRR13060190",3873,"Rarefaction",2,2.46388672806246,2.39308612239171,2.53468733373322,0.999999999992794,0.999999679240615,1
"SRR13060190",4131,"Rarefaction",2,2.46394490724697,2.3931398096161,2.53475000487783,0.999999999999922,0.99999993681346,1
"SRR13060190",4389,"Rarefaction",2,2.46399624878195,2.39318718700831,2.53480531055559,1,0.999999996067505,1
"SRR13060190",4648,"Rarefaction",2,2.46404205823511,2.39322945936949,2.53485465710073,1,1,1
"SRR13060190",4649,"Observed",2,2.46404222521704,2.39322961345807,2.53485483697602,1,1,1
"SRR13060190",4650,"Extrapolation",2,2.46404239212718,2.39322976748039,2.53485501677396,1,1,1
"SRR13060190",4894,"Extrapolation",2,2.46408108000978,2.39326546808478,2.53489669193478,1,1,1
"SRR13060190",5139,"Extrapolation",2,2.46411623108134,2.39329790492108,2.5349345572416,1,1,1
"SRR13060190",5383,"Extrapolation",2,2.46414805940024,2.39332727553321,2.53496884326728,1,1,1
"SRR13060190",5628,"Extrapolation",2,2.4641772420848,2.39335420476536,2.53500027940423,1,1,1
"SRR13060190",5873,"Extrapolation",2,2.46420399058754,2.39337888775077,2.5350290934243,1,1,1
"SRR13060190",6117,"Extrapolation",2,2.46422850084433,2.39340150530258,2.53505549638608,1,1,1
"SRR13060190",6362,"Extrapolation",2,2.46425122034484,2.39342247036077,2.53507997032891,1,1,1
"SRR13060190",6607,"Extrapolation",2,2.46427225525512,2.39344188089775,2.53510262961249,1,1,1
"SRR13060190",6851,"Extrapolation",2,2.46429170935938,2.3934598326873,2.53512358603145,1,1,1
"SRR13060190",7096,"Extrapolation",2,2.46430989735457,2.39347661612768,2.53514317858147,1,1,1
"SRR13060190",7340,"Extrapolation",2,2.46432680459254,2.39349221770465,2.53516139148044,1,1,1
"SRR13060190",7585,"Extrapolation",2,2.46434268686798,2.3935068734615,2.53517850027447,1,1,1
"SRR13060190",7830,"Extrapolation",2,2.46435757541937,2.39352061222621,2.53519453861254,1,1,1
"SRR13060190",8074,"Extrapolation",2,2.46437150532278,2.39353346636776,2.5352095442778,1,1,1
"SRR13060190",8319,"Extrapolation",2,2.46438467028981,2.39354561463948,2.53522372594014,1,1,1
"SRR13060190",8564,"Extrapolation",2,2.46439708213555,2.39355706794518,2.53523709632593,1,1,1
"SRR13060190",8808,"Extrapolation",2,2.46440875717011,2.39356784133648,2.53524967300374,1,1,1
"SRR13060190",9053,"Extrapolation",2,2.46441984694122,2.39357807465825,2.53526161922419,1,1,1
"SRR13060190",9298,"Extrapolation",2,2.46443035237894,2.39358776876949,2.53527293598839,1,1,1
"SRR13060191",1,"Rarefaction",0,1,1,1,0.244283652765532,0.239136961599202,0.249430343931861
"SRR13060191",640,"Rarefaction",0,24.7906214436171,24.3565922876752,25.224650599559,0.993250508550764,0.99279942616916,0.993701590932369
"SRR13060191",1280,"Rarefaction",0,26.9392076973478,26.5915501886523,27.2868652060432,0.998492490684499,0.998244268406095,0.998740712962902
